ID	Type	ExType	ExTitle	ExTitleText	SeasonID	SeasonTitle	SeasonText	BannerID	BannerTitle	BannerText	Title	TitleText	DialogueID	IsSub	UnlockLevel	DialogueType
961	2	100	320298	其他	22	320484	迷踪之雀	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/oldwindy.png	3136	迷踪之雀	320185	第五节	2236	0	0	2
962	2	100	320298	其他	22	320484	迷踪之雀	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/oldwindy.png	3136	迷踪之雀	320186	第六节	2237	0	0	2
963	2	100	320298	其他	22	320484	迷踪之雀	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/oldwindy.png	3136	迷踪之雀	320187	第七节	2238	0	0	2
964	2	100	320298	其他	23	320485	永存的荣光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/GuardTheresa.png	3159	永存的荣光	320181	第一节	2369	0	0	2
965	2	100	320298	其他	23	320485	永存的荣光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/GuardTheresa.png	3159	永存的荣光	320182	第二节	2370	0	0	2
966	2	100	320298	其他	23	320485	永存的荣光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/GuardTheresa.png	3159	永存的荣光	320183	第三节	2371	0	0	2
967	2	100	320298	其他	23	320485	永存的荣光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/GuardTheresa.png	3159	永存的荣光	320184	第四节	2372	0	0	2
968	2	100	320298	其他	23	320485	永存的荣光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/GuardTheresa.png	3159	永存的荣光	320185	第五节	2373	0	0	2
969	2	100	320298	其他	23	320485	永存的荣光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/GuardTheresa.png	3159	永存的荣光	320186	第六节	2374	0	0	2
970	2	100	320298	其他	23	320485	永存的荣光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/GuardTheresa.png	3159	永存的荣光	320187	第七节	2375	0	0	2
971	2	100	320298	其他	23	320485	永存的荣光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/GuardTheresa.png	3159	永存的荣光	320188	第八节	2376	0	0	2
972	2	100	320298	其他	24	320486	无言之绊	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/azita.png	3172	无言之绊	320181	第一节	2413	0	0	2
973	2	100	320298	其他	24	320486	无言之绊	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/azita.png	3172	无言之绊	320182	第二节	2414	0	0	2
974	2	100	320298	其他	24	320486	无言之绊	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/azita.png	3172	无言之绊	320183	第三节	2415	0	0	2
975	2	100	320298	其他	24	320486	无言之绊	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/azita.png	3172	无言之绊	320184	第四节	2416	0	0	2
976	2	100	320298	其他	24	320486	无言之绊	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/azita.png	3172	无言之绊	320185	第五节	2417	0	0	2
977	2	100	320298	其他	24	320486	无言之绊	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/azita.png	3172	无言之绊	320186	第六节	2418	0	0	2
978	2	100	320298	其他	24	320486	无言之绊	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/azita.png	3172	无言之绊	320187	第七节	2419	0	0	2
979	2	100	320298	其他	24	320486	无言之绊	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/azita.png	3172	无言之绊	320188	第八节	2420	0	0	2
980	2	100	320298	其他	24	320486	无言之绊	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/azita.png	3172	无言之绊	320189	第九节	2421	0	0	2
981	2	100	320298	其他	24	320486	无言之绊	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/azita.png	3172	无言之绊	320208	第十节	2422	0	0	2
982	2	100	320298	其他	24	320486	无言之绊	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/azita.png	3172	无言之绊	320210	第十一节	2423	0	0	2
983	2	100	320298	其他	25	320487	羽茧回溯	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/delta.png	3178	羽茧回溯	320181	第一节	2432	0	0	2
984	2	100	320298	其他	25	320487	羽茧回溯	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/delta.png	3178	羽茧回溯	320182	第二节	2433	0	0	2
985	2	100	320298	其他	25	320487	羽茧回溯	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/delta.png	3178	羽茧回溯	320183	第三节	2434	0	0	2
986	2	100	320298	其他	25	320487	羽茧回溯	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/delta.png	3178	羽茧回溯	320184	第四节	2435	0	0	2
987	2	100	320298	其他	25	320487	羽茧回溯	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/delta.png	3178	羽茧回溯	320185	第五节	2436	0	0	2
988	2	100	320298	其他	25	320487	羽茧回溯	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/delta.png	3178	羽茧回溯	320186	第六节	2437	0	0	2
989	2	100	320298	其他	25	320487	羽茧回溯	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/delta.png	3178	羽茧回溯	320187	第七节	2438	0	0	2
990	2	100	320298	其他	25	320487	羽茧回溯	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/delta.png	3178	羽茧回溯	320188	第八节	2439	0	0	2
991	2	100	320298	其他	25	320487	羽茧回溯	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/delta.png	3178	羽茧回溯	320189	第九节	2440	0	0	2
992	2	100	320298	其他	25	320487	羽茧回溯	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/delta.png	3178	羽茧回溯	320208	第十节	2441	0	0	2
993	2	100	320298	其他	26	320391	消逝之芯	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	320391	消逝之芯	320181	第一节	2655	0	0	2
994	2	100	320298	其他	26	320391	消逝之芯	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	320391	消逝之芯	320182	第二节	2656	0	0	2
995	2	100	320298	其他	26	320391	消逝之芯	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	320391	消逝之芯	320183	第三节	2657	0	0	2
996	2	100	320298	其他	26	320391	消逝之芯	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	320391	消逝之芯	320184	第四节	2658	0	0	2
997	2	100	320298	其他	26	320391	消逝之芯	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	320391	消逝之芯	320185	第五节	2659	0	0	2
998	2	100	320298	其他	26	320391	消逝之芯	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	320391	消逝之芯	320186	第六节	2660	0	0	2
999	2	100	320298	其他	26	320391	消逝之芯	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	320391	消逝之芯	320187	第七节	2661	0	0	2
1000	2	100	320298	其他	26	320391	消逝之芯	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	320391	消逝之芯	320188	第八节	2662	0	0	2
1001	2	6	320499	终末之海	6	320206	第六季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newerror.png	80094	终末之海	320181	第一节	2678	0	0	2
1002	2	6	320499	终末之海	6	320206	第六季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newerror.png	80094	终末之海	320182	第二节	2679	0	0	2
1003	2	6	320499	终末之海	6	320206	第六季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newerror.png	80094	终末之海	320183	第三节	2680	0	0	2
1004	2	6	320499	终末之海	6	320206	第六季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newerror.png	80094	终末之海	320184	第四节	2681	0	0	2
1005	2	6	320499	终末之海	6	320206	第六季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newerror.png	80094	终末之海	320185	第五节	2682	0	0	2
1006	2	6	320499	终末之海	6	320206	第六季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newerror.png	80094	终末之海	320186	第六节	2683	0	0	2
1007	2	6	320499	终末之海	6	320206	第六季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newerror.png	80094	终末之海	320187	第七节	2684	0	0	2
1008	2	6	320499	终末之海	6	320206	第六季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newerror.png	80094	终末之海	320188	第八节	2685	0	0	2
1009	2	6	320499	终末之海	6	320206	第六季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newerror.png	80094	终末之海	320189	第九节	2686	0	0	2
1010	2	6	320499	终末之海	6	320206	第六季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newerror.png	80094	终末之海	320208	第十节	2687	0	0	2
1011	2	6	320499	终末之海	6	320206	第六季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newerror.png	80094	终末之海	320210	第十一节	2688	0	0	2
1012	2	6	320499	终末之海	6	320206	第六季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newerror.png	80094	终末之海	320251	第十二节	2689	0	0	2
1013	2	6	320499	终末之海	6	320206	第六季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newerror.png	80094	终末之海	320252	第十三节	2690	0	0	2
1014	2	6	320499	终末之海	6	320206	第六季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newerror.png	80094	终末之海	320253	第十四节	2691	0	0	2
1015	2	6	320499	终末之海	6	320206	第六季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newerror.png	80094	终末之海	320254	第十五节	2692	0	0	2
1016	2	6	320499	终末之海	6	320206	第六季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newerror.png	80094	终末之海	320267	第十六节	2693	0	0	2
1017	2	6	320499	终末之海	6	320206	第六季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newerror.png	80094	终末之海	320268	第十七节	2694	0	0	2
1018	2	6	320499	终末之海	6	320206	第六季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newerror.png	80094	终末之海	320269	第十八节	2695	0	0	2
1019	2	6	320499	终末之海	6	320206	第六季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newerror.png	80094	终末之海	320281	第十九节	2696	0	0	2
1020	2	6	320499	终末之海	6	320206	第六季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newerror.png	80094	终末之海	320346	第二十节	2697	0	0	2
1021	2	13	320298	其他	4	320193	第四季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/Sin.png	320394	罪之苏生	320181	第一节	2714	0	0	2
1022	2	13	320298	其他	4	320193	第四季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/Sin.png	320394	罪之苏生	320182	第二节	2715	0	0	2
1023	2	13	320298	其他	4	320193	第四季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/Sin.png	320394	罪之苏生	320183	第三节	2716	0	0	2
1024	2	13	320298	其他	4	320193	第四季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/Sin.png	320394	罪之苏生	320184	第四节	2717	0	0	2
1025	2	13	320298	其他	4	320193	第四季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/Sin.png	320394	罪之苏生	320185	第五节	2718	0	0	2
1026	2	13	320298	其他	4	320193	第四季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/Sin.png	320394	罪之苏生	320186	第六节	2719	0	0	2
1027	2	13	320298	其他	4	320193	第四季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/Sin.png	320394	罪之苏生	320187	第七节	2720	0	0	2
1028	2	13	320298	其他	4	320193	第四季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/Sin.png	320394	罪之苏生	320188	第八节	2721	0	0	2
1029	2	13	320298	其他	4	320193	第四季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/Sin.png	320394	罪之苏生	320189	第九节	2722	0	0	2
1030	2	100	320298	其他	27	320488	永月之约	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/GaranDeepSea.png	3220	永月之约	320181	第一节	2740	0	0	2
1031	2	100	320298	其他	27	320488	永月之约	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/GaranDeepSea.png	3220	永月之约	320182	第二节	2741	0	0	2
1032	2	100	320298	其他	27	320488	永月之约	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/GaranDeepSea.png	3220	永月之约	320183	第三节	2742	0	0	2
1033	2	100	320298	其他	27	320488	永月之约	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/GaranDeepSea.png	3220	永月之约	320184	第四节	2743	0	0	2
1034	2	100	320298	其他	27	320488	永月之约	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/GaranDeepSea.png	3220	永月之约	320185	第五节	2744	0	0	2
1035	2	100	320298	其他	27	320488	永月之约	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/GaranDeepSea.png	3220	永月之约	320186	第六节	2745	0	0	2
1036	2	100	320298	其他	27	320488	永月之约	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/GaranDeepSea.png	3220	永月之约	320187	第七节	2746	0	0	2
1037	2	100	320298	其他	27	320488	永月之约	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/GaranDeepSea.png	3220	永月之约	320188	第八节	2747	0	0	2
1038	2	100	320298	其他	27	320488	永月之约	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/GaranDeepSea.png	3220	永月之约	320189	第九节	2748	0	0	2
1039	2	100	320298	其他	28	320489	破碎战区	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/fabeila.png	3230	破碎战区	320181	第一节	2771	0	0	2
1040	2	100	320298	其他	28	320489	破碎战区	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/fabeila.png	3230	破碎战区	320182	第二节	2772	0	0	2
1041	2	100	320298	其他	28	320489	破碎战区	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/fabeila.png	3230	破碎战区	320183	第三节	2773	0	0	2
1042	2	100	320298	其他	28	320489	破碎战区	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/fabeila.png	3230	破碎战区	320184	第四节	2774	0	0	2
1043	2	100	320298	其他	28	320489	破碎战区	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/fabeila.png	3230	破碎战区	320185	第五节	2775	0	0	2
1044	2	27	320498	RPG	5	320490	假想链接	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	3254	假想链接	320181	第一节	3013	0	0	2
1045	2	27	320498	RPG	5	320490	假想链接	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	3254	假想链接	320182	第二节	3014	0	0	2
1046	2	27	320498	RPG	5	320490	假想链接	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	3254	假想链接	320183	第三节	3015	0	0	2
1047	2	27	320498	RPG	5	320490	假想链接	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	3254	假想链接	320184	第四节	3016	0	0	2
1048	2	27	320498	RPG	5	320490	假想链接	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	3254	假想链接	320185	第五节	3017	0	0	2
1049	2	27	320498	RPG	5	320490	假想链接	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	3254	假想链接	320186	第六节	3018	0	0	2
1050	2	27	320498	RPG	5	320490	假想链接	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	3254	假想链接	320187	第七节	3019	0	0	2
1051	2	27	320498	RPG	5	320490	假想链接	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	3254	假想链接	320188	第八节	3020	0	0	2
1052	2	27	320498	RPG	5	320490	假想链接	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	3254	假想链接	320189	第九节	3021	0	0	2
1053	2	27	320498	RPG	6	320392	NPC竟是我自己	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	320392	NPC竟是我自己	320181	第一节	3022	0	0	2
1054	2	27	320498	RPG	6	320392	NPC竟是我自己	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	320392	NPC竟是我自己	320182	第二节	3023	0	0	2
1055	2	27	320498	RPG	6	320392	NPC竟是我自己	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	320392	NPC竟是我自己	320183	第三节	3024	0	0	2
1056	2	27	320498	RPG	6	320392	NPC竟是我自己	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	320392	NPC竟是我自己	320184	第四节	3025	0	0	2
1057	2	27	320498	RPG	6	320392	NPC竟是我自己	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	320392	NPC竟是我自己	320185	第五节	3026	0	0	2
1058	2	27	320498	RPG	6	320392	NPC竟是我自己	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	320392	NPC竟是我自己	320186	第六节	3027	0	0	2
1059	2	27	320498	RPG	6	320392	NPC竟是我自己	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	320392	NPC竟是我自己	320187	第七节	3028	0	0	2
1060	2	100	320298	其他	29	320491	破空前夜	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/marin.png	3371	破空前夜	320181	第一节	3350	0	0	2
1061	2	100	320298	其他	29	320491	破空前夜	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/marin.png	3371	破空前夜	320182	第二节	3351	0	0	2
1062	2	100	320298	其他	29	320491	破空前夜	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/marin.png	3371	破空前夜	320183	第三节	3352	0	0	2
1063	2	100	320298	其他	29	320491	破空前夜	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/marin.png	3371	破空前夜	320184	第四节	3353	0	0	2
1064	2	100	320298	其他	29	320491	破空前夜	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/marin.png	3371	破空前夜	320185	第五节	3354	0	0	2
1065	2	100	320298	其他	29	320491	破空前夜	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/marin.png	3371	破空前夜	320186	第六节	3355	0	0	2
1066	2	100	320298	其他	29	320491	破空前夜	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/marin.png	3371	破空前夜	320187	第七节	3356	0	0	2
1067	2	100	320298	其他	29	320491	破空前夜	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/marin.png	3371	破空前夜	320188	第八节	3357	0	0	2
1068	2	100	320298	其他	29	320491	破空前夜	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/marin.png	3371	破空前夜	320189	第九节	3358	0	0	2
1069	2	100	320298	其他	30	320492	隐失之秘	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/wumen.png	3376	隐失之秘	320181	第一节	3393	0	0	2
1070	2	100	320298	其他	30	320492	隐失之秘	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/wumen.png	3376	隐失之秘	320182	第二节	3394	0	0	2
1071	2	100	320298	其他	30	320492	隐失之秘	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/wumen.png	3376	隐失之秘	320183	第三节	3395	0	0	2
1072	2	100	320298	其他	30	320492	隐失之秘	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/wumen.png	3376	隐失之秘	320184	第四节	3396	0	0	2
1073	2	100	320298	其他	30	320492	隐失之秘	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/wumen.png	3376	隐失之秘	320185	第五节	3397	0	0	2
1074	2	100	320298	其他	30	320492	隐失之秘	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/wumen.png	3376	隐失之秘	320186	第六节	3398	0	0	2
1075	2	100	320298	其他	30	320492	隐失之秘	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/wumen.png	3376	隐失之秘	320187	第七节	3399	0	0	2
1076	2	100	320298	其他	30	320492	隐失之秘	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/wumen.png	3376	隐失之秘	320188	第八节	3400	0	0	2
1077	2	100	320298	其他	30	320492	隐失之秘	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/wumen.png	3376	隐失之秘	320189	第九节	3401	0	0	2
1078	2	100	320298	其他	30	320492	隐失之秘	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/wumen.png	3376	隐失之秘	320208	第十节	3402	0	0	2
1079	2	100	320298	其他	30	320492	隐失之秘	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/wumen.png	3376	隐失之秘	320210	第十一节	3403	0	0	2
1080	2	6	320497	幻海苍域	7	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320395	幻海苍域·天空	320181	第一节	3366	0	0	2
1081	2	6	320497	幻海苍域	7	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320395	幻海苍域·天空	320182	第二节	3367	0	0	2
1082	2	6	320497	幻海苍域	7	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320395	幻海苍域·天空	320183	第三节	3368	0	0	2
1083	2	6	320497	幻海苍域	7	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320395	幻海苍域·天空	320184	第四节	3369	0	0	2
1084	2	6	320497	幻海苍域	7	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320395	幻海苍域·天空	320185	第五节	3370	0	0	2
1085	2	6	320497	幻海苍域	7	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320395	幻海苍域·天空	320186	第六节	3371	0	0	2
1086	2	6	320497	幻海苍域	7	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320395	幻海苍域·天空	320187	第七节	3372	0	0	2
1087	2	6	320497	幻海苍域	7	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320395	幻海苍域·天空	320188	第八节	3373	0	0	2
1088	2	6	320497	幻海苍域	7	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320395	幻海苍域·天空	320189	第九节	3374	0	0	2
1089	2	6	320497	幻海苍域	7	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320395	幻海苍域·天空	320208	第十节	3375	0	0	2
1090	2	6	320497	幻海苍域	7	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320395	幻海苍域·天空	320210	第十一节	3376	0	0	2
1091	2	6	320497	幻海苍域	7	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320395	幻海苍域·天空	320251	第十二节	3377	0	0	2
1092	2	6	320497	幻海苍域	7	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320395	幻海苍域·天空	320252	第十三节	3378	0	0	2
1093	2	6	320497	幻海苍域	7	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320395	幻海苍域·天空	320253	第十四节	3379	0	0	2
1094	2	6	320497	幻海苍域	7	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320395	幻海苍域·天空	320254	第十五节	3380	0	0	2
1095	2	6	320497	幻海苍域	7	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320395	幻海苍域·天空	320267	第十六节	3381	0	0	2
1096	2	6	320497	幻海苍域	7	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320395	幻海苍域·天空	320268	第十七节	3382	0	0	2
1097	2	6	320497	幻海苍域	7	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320395	幻海苍域·天空	320269	第十八节	3383	0	0	2
1098	2	6	320497	幻海苍域	8	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320396	幻海苍域·地面	320181	第一节	3384	0	0	2
1099	2	6	320497	幻海苍域	8	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320396	幻海苍域·地面	320182	第二节	3385	0	0	2
1100	2	6	320497	幻海苍域	8	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320396	幻海苍域·地面	320183	第三节	3386	0	0	2
1101	2	6	320497	幻海苍域	8	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320396	幻海苍域·地面	320184	第四节	3387	0	0	2
1102	2	6	320497	幻海苍域	8	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320396	幻海苍域·地面	320185	第五节	3388	0	0	2
1103	2	6	320497	幻海苍域	8	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320396	幻海苍域·地面	320186	第六节	3389	0	0	2
1104	2	6	320497	幻海苍域	8	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320396	幻海苍域·地面	320187	第七节	3390	0	0	2
1105	2	6	320497	幻海苍域	8	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320396	幻海苍域·地面	320188	第八节	3391	0	0	2
1106	2	6	320497	幻海苍域	8	320207	第七季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/newwendi.png	320396	幻海苍域·地面	320189	第九节	3392	0	0	2
1107	2	100	320298	其他	31	320493	阿瓦隆追忆	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	3379	阿瓦隆追忆	320181	第一节	3336	0	0	2
1108	2	100	320298	其他	31	320493	阿瓦隆追忆	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	3379	阿瓦隆追忆	320182	第二节	3337	0	0	2
1109	2	100	320298	其他	31	320493	阿瓦隆追忆	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	3379	阿瓦隆追忆	320183	第三节	3338	0	0	2
1110	2	100	320298	其他	31	320493	阿瓦隆追忆	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	3379	阿瓦隆追忆	320184	第四节	3339	0	0	2
1111	2	100	320298	其他	31	320493	阿瓦隆追忆	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	3379	阿瓦隆追忆	320185	第五节	3340	0	0	2
1112	2	100	320298	其他	31	320493	阿瓦隆追忆	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	3379	阿瓦隆追忆	320186	第六节	3341	0	0	2
