DialogueID	DialogueText	RoleID	RoleStorySide	RoleFace	RoleMotion	isMotionFirst	RoleDelay	ItemShowCaseID	CGID	BGID	EffectID	isEffectFirst	EffectDelay	EffectDuration	SoundID	SoundDelay	SoundDuration	BGMID
723	186885	401	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
723	186886	809	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
723	186887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
723	186888	413	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
723	186889	413	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
723	186890	809	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
723	186891	401	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
723	186892	413	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
723	186893	401	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
723	186894	413	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186896	857	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186897	694	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186898	857	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186899	857	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186900	694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186901	802	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186902	809	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186903	413	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186904	857	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186905	401	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186906	809	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186907	857	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186908	809	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186909	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186910	809	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186911	809	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186912	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186913	809	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186914	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186915	809	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186916	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186917	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186918	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186919	809	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186920	809	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186921	809	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186922	809	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186923	809	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186924	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186925	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186926	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186927	809	0	6	7	2	1	0	0	0	0	0	0	0	0	0	0	0
724	186928	413	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	186929	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186931	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186934	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186935	694	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186936	876	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186937	694	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186938	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186939	694	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186940	876	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186941	694	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186942	694	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186943	694	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186944	876	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186945	876	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186946	876	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186947	694	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186948	694	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186949	876	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186950	694	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186951	694	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186952	876	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186953	694	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186954	694	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186955	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186956	694	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186957	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186958	694	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186959	876	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	186960	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0
725	186961	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186962	809	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186963	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
726	186964	809	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186965	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
726	186966	33	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186967	868	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186968	868	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186969	33	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186970	868	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186971	876	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186972	33	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186973	33	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186974	868	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186975	33	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186976	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
726	186977	33	1	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186978	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186979	33	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186980	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186981	33	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186982	33	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186983	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
726	186984	33	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186985	876	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186986	809	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186987	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186988	809	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186989	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186990	809	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186991	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186992	809	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186994	809	1	7	10	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186995	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186996	809	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186997	868	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186998	868	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	186999	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727	187000	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
727	187001	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727	187002	868	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727	187003	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
727	187004	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727	187005	33	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727	187006	809	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727	187007	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
727	187008	868	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727	187009	33	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727	187010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727	187011	33	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727	187012	868	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727	187013	33	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727	187014	876	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727	187015	33	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727	187016	33	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727	187017	868	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727	187018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727	187019	876	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727	187020	868	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727	187021	868	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727	187022	809	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727	187023	809	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727	187024	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187026	809	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187027	413	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187028	809	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187029	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187030	809	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187031	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187032	809	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187033	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187034	809	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187035	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187036	809	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187037	876	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187038	809	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187039	809	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187040	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187041	809	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187042	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187043	809	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187044	809	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187045	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187046	809	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187047	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187048	809	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187049	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187050	809	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187051	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187052	876	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187053	809	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187054	809	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187055	809	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187056	809	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187057	809	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187058	809	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	187059	876	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	187060	876	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	187061	868	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	187062	809	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	187063	809	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	187064	876	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	187065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	187066	809	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	187067	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
729	187068	876	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	187069	809	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	187070	876	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	187071	809	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	187072	809	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	187073	809	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	187074	809	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	187075	809	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	187076	809	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	187077	809	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	187078	876	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	187079	809	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	187080	876	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187081	868	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187082	868	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187083	857	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187085	868	1	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187086	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187087	809	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187088	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187089	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187090	809	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187091	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187092	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187093	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187094	413	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187095	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187096	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187097	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187098	809	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187099	876	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187100	809	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187101	809	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187102	876	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	187103	809	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187105	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187106	809	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187107	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187108	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187109	809	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187110	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187111	809	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187112	809	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187113	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187114	809	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187115	809	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187116	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187117	809	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187118	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187119	809	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187120	809	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187121	809	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187122	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
731	187123	802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187124	401	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187125	809	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187126	876	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187127	809	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187128	809	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187129	401	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187130	876	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187131	809	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187132	413	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	187133	809	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
732	187554	0	0	0	0	0	0	0	0	007/006_1280x720	6	1	0	8	0	0	0	0
732	187555	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0
732	187556	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0
732	187557	621	2	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0
732	187558	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0
732	187559	621	2	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0
732	187560	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0
732	187561	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0
732	187562	621	2	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0
732	187563	0	0	0	0	0	0	0	0	007/006_1280x720	1	0	0	0	0	0	0	0
732	187564	621	2	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0
732	187565	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0
732	187566	621	2	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0
732	187567	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0
732	187568	621	2	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0
732	187569	0	0	0	0	0	0	0	0	007/006_1280x720	7	1	1	0	0	0	0	0
732	187570	621	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
732	187571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
732	187572	35	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
732	187573	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
732	187574	35	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
732	187575	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
732	187576	35	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
732	187577	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
732	187578	35	1	1	8	2	1	0	0	0	0	0	0	0	0	0	0	0
732	187579	621	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
732	187580	621	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
732	187581	621	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187582	35	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187583	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187584	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187585	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187586	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187587	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187588	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187589	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187590	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187591	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187592	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187593	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187594	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187595	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187596	35	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187597	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187598	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187599	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187600	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187601	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187602	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187603	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187604	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187605	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187606	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187607	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187608	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187609	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187610	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187611	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	187612	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187613	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187614	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187615	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187616	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187617	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187618	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187619	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187620	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187621	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187622	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187623	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187624	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187625	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187626	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187627	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187628	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187629	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187630	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187631	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187632	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187633	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187634	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187635	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187636	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187637	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187638	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187639	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187640	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187641	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187642	35	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187643	810	1	0	8	2	1	0	0	0	0	0	0	0	0	0	0	0
734	187644	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	187645	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
735	187646	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
735	187647	35	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
735	187648	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
735	187649	35	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
735	187650	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
735	187651	35	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
735	187652	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
735	187653	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
735	187654	35	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
735	187655	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
735	187656	35	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
