PosterID	FigureID	Type	PersonatedMaxIntimacy	PosterName	TalkList	facelist	cvlist	height	threesize	seriesname	description	brithday	hobby	FirstSightDialogue	SeriesID	Live2D	Group	GroupName	IsOpen	BackGround	DialogueX	DialogueY	isPDAS	IsEntry	PartsNum
411	1411	1	99	433274	433275;433276;433277;433278;433279;	0;0;0;0;0;	0;0;0;0;0;0;	167cm	95/61/92	433344	433345	6/11	433343	433278	7	2	4	0	1	0	-150	0	0	0	0
412	1412	1	99	433280	433281;433282;433283;433284;433285;	0;0;0;0;0;	0;0;0;0;0;	116cm	31/25/33 	433372	433374	3/28	433373	433284	7	2	5	0	1	0	-150	0	0	0	0
413	1413	1	99	433286	433287;433288;433289;433290;433291;	0;0;0;0;0;	0;0;0;0;0;	150cm	45/34/42 	433375	433377	6/11	433376	433287	7	2	4	0	1	0	-150	0	0	0	0
414	1414	2	99	433297	433346;433347;433348;433349;433350;433351;	4;1;3;4;4;2;	0;0;0;0;0;0;	168cm	89/59/96	433353	433354	12/31	433352	433349	11	0	1107	0	1	028	-150	0	0	0	0
415	1415	2	99	433298	433355;433356;433357;433358;433359;	2;1;4;1;3;	0;0;0;0;0;	155cm	84/53/86	433360	433362	9/10	433361	433356	3	0	1108	0	1	026	-150	0	0	0	0
416	1416	2	0	433299	433485;433486;433487;433488;433489;	1;3;4;1;2;	0;0;0;0;0;	161cm	82/60/80	205027	433491	5/6	433490	433488	1	0	1016	0	1	001	-150	0	0	0	0
417	1417	2	0	433300	433542;433543;433544;433545;433546;	1;2;3;2;4;	0;0;0;0;0;	120cm	60/49/62	432098	433541	2/14	433540	433542	7	0	1081	0	1	036	-150	0	0	0	0
418	1418	2	0	433301	433651;433652;433653;433654;433655;	1;2;3;1;4;	0;0;0;0;0;	138cm	54/48/56	82358	433656	6/6	433657	433655	7	0	1057	0	1	036	-150	0	0	0	0
419	1419	2	0	433302	433645;433646;433647;433648;433649;	1;2;2;3;4;	0;0;0;0;0;	161cm	78/65/80	82418	433560	3/8	433650	433645	3	0	1060	0	1	036	-150	0	0	0	0
420	1420	2	99	433303	433304;433305;433306;433307;433308;433494;	0;0;0;0;0;0;	0;0;0;0;0;0;	173cm	89/68/83	82885	433507	1/24	433476	433307	10	2	1080	0	1	0	-150	0	0	0	0
421	1421	2	99	433309	433310;433311;433312;433495;433313;433314;	0;0;0;0;0;0;	0;0;0;0;0;0;	171cm	87/60/85	82306	433500	10/24	433501	433312	8	2	1054	0	1	0	-150	0	0	0	0
422	1422	2	99	433315	433316;433317;433318;433496;433319;433320;	0;0;0;0;0;0;	0;0;0;0;0;0;	157cm	73/53/70	82027	433502	4/5	433503	433316	7	2	1045	0	1	0	-150	0	0	0	0
423	1423	2	99	433321	433322;433323;433324;433325;433326;433497;	0;0;0;0;0;0;	0;0;0;0;0;0;	151cm	70/55/68	205006	433508	10/23	433477	433323	2	2	1005	0	1	0	-150	0	0	0	0
424	1424	2	99	433327	433328;433329;433330;433498;433331;433332;	0;0;0;0;0;0;	0;0;0;0;0;0;	150cm	64/52/66	205033	433504	3/17	433505	433328	1	2	1056	0	1	0	-150	0	0	0	0
425	1425	2	99	433333	433334;433335;433336;433337;433338;433499	0;0;0;0;0;0;	0;0;0;0;0;0;	121cm	80/66/82	81864	433506	10/12	433475	433334	7	2	1083	0	1	0	-150	0	0	0	0
426	1426	5	0	433366	433367;433368;433369;433370;433371;	0;0;0;0;0;	0;0;0;0;0;0;	151cm	73/55/75	81961	433379	1/8	433380	433367	7	3	9	0	1	0	-150	0	0	0	0
427	1427	2	0	433378	433407;433408;433409;433410;433411;	0;0;0;0;0;	0;0;0;0;0;	141cm	73/53/76	81429	433413	8/10	433412	433407	8	0	1026	0	1	017	-150	0	0	0	0
428	1428	1	0	433639	433640;433641;433642;433643;433644;	0;0;0;0;0;	0;0;0;0;0;	172cm	89/62/90	433658	433660	4/13	433659	433640	7	2	2	0	1	0	-150	0	0	0	0
429	1429	2	0	433414	433415;433416;433417;433418;433419;433420;	1;1;3;5;4;2;	0;0;0;0;0;0;	151cm	69/53/70	82036	433422	6/24	433421	433416	8	0	1046	0	1	017	-150	0	0	0	0
430	1430	2	0	433509	433707;433708;433709;433710;433711;	1;2;3;3;4;	0;0;0;0;0;	160cm	84/54/83	205021	433713	3/29	433712	433707	8	0	1011	0	1	022	-150	0	0	0	0
431	1431	2	0	433510	433700;433701;433702;433703;433704;	1;2;3;3;4;	0;0;0;0;0;	163cm	82/55/81	205024	433706	11/27	433705	433702	8	0	1014	0	1	022	-150	0	0	0	0
432	1432	2	0	433423	433424;433425;433426;433427;433428;	0;0;0;0;0;	0;0;0;0;0;	173cm	89/68/83	82885	433473	1/24	433476	433426	10	2	1080	0	1	0	-150	0	0	0	0
433	1433	2	0	433429	433430;433431;433432;433433;433434;	0;0;0;0;0;	0;0;0;0;0;	171cm	87/60/85	82306	433480	10/24	433479	433432	8	2	1054	0	1	0	-150	0	0	0	0
434	1434	2	0	433435	433436;433437;433438;433439;433440;	0;0;0;0;0;	0;0;0;0;0;	157cm	73/53/70	82027	433482	4/5	433481	433436	7	2	1045	0	1	0	-150	0	0	0	0
435	1435	2	0	433441	433442;433443;433444;433445;433446;	0;0;0;0;0;	0;0;0;0;0;	151cm	70/55/68	205006	433474	10/23	433477	433443	2	2	1005	0	1	0	-150	0	0	0	0
436	1436	2	0	433447	433448;433449;433450;433451;433452;	0;0;0;0;0;	0;0;0;0;0;	150cm	64/52/66	205033	433484	3/17	433483	433450	1	2	1056	0	1	0	-150	0	0	0	0
437	1437	2	0	433453	433454;433455;433456;433457;433458;	0;0;0;0;0;	0;0;0;0;0;	121cm	80/66/82	81864	433472	10/12	433475	433454	7	2	1083	0	1	0	-150	0	0	0	0
438	1438	2	99	433459	433515;433516;433517;433518;433519;	2;4;2;1;3;	0;0;0;0;0;	165cm	64/43/60	433520	433522	8/15	433521	433515	6	0	1118	0	1	022	-150	0	0	0	0
439	1439	1	99	433466	433467;433468;433469;433470;433471;	0;0;0;0;0;	0;0;0;0;0;	163cm	84/59/87	205001	433493	12/7	433492	433467	7	2	1	0	1	0	-150	0	0	0	0
440	1440	1	99	433460	433461;433462;433463;433464;433465;	0;0;0;0;0;	0;0;0;0;0;	148cm	75/57/75	433513	433514	9/9	433512	433461	7	2	7	0	1	0	-150	0	0	0	0
441	1441	1	0	504508	504509;504510;504511;504512;504513;	0;0;0;0;0;	0;0;0;0;0;	153cm	75/55/76	432618	205346	7/26	433793	504509	7	1	16	0	1	002	-150	0	0	0	0
442	1442	4	99	433548	433549;433550;433551;433552;433553;	0;0;0;0;0;	0;0;0;0;0;	152cm	65/47/68	433668	433669	-	433667	433551	7	2	3011	0	1	0	-150	0	0	0	0
443	1443	7	99	433554	433555;433556;433557;433558;433559;	0;0;0;0;0;	0;0;0;0;0;	145cm	73/54/77	82775	433611	6/23	433612	433556	7	3	12	0	1	0	-150	0	0	1	0
444	1444	1	0	433563	433564;433565;433566;433567;433568;	0;0;0;0;0;	0;0;0;0;0;	147cm	74/55/76	432727	433604	8/18	433603	433565	7	2	3	0	1	0	-150	0	0	0	0
445	1445	1	0	433569	433570;433571;433572;433573;433574;	0;0;0;0;0;	0;0;0;0;0;	149cm	74/56/78	205026	433605	10/18	433603	433574	7	2	6	0	1	0	-150	0	0	0	0
446	1446	1	0	433575	433576;433577;433578;433579;433580;	0;0;0;0;0;	0;0;0;0;0;	148cm	75/57/75	205026	433606	9/9	433603	433580	7	2	7	0	1	0	-150	0	0	0	0
447	1447	2	99	433581	433588;433589;433590;433591;433592;433593;	4;1;2;5;3;3;	0;0;0;0;0;0;	167cm	97/59/99	433595	433596	4/23	433594	433591	3	0	1119	0	1	022	-150	0	0	0	0
448	1448	4	99	84109	84110;84111;84112;84113;84114;	0;0;0;0;0;	0;0;0;0;0;	160cm	79/62/76	84117	84116	-	84115	84110	7	2	3008	0	1	0	-150	0	0	0	0
449	1449	4	99	434708	434709;434710;434711;434712;434713;	0;0;0;0;0;	0;0;0;0;0;	165cm	82/66/78	434728	434729	-	434730	434709	7	2	3006	0	1	0	-150	0	0	0	0
450	1450	4	99	84406	84407;84408;84409;84410;84411;	0;0;0;0;0;	0;0;0;0;0;	149cm	70/55/71	82803	84413	-	84412	84408	7	2	3001	0	1	0	-150	0	0	0	0
451	1451	2	99	435012	433617;433618;433619;433620;433621;433622;	1;2;3;4;6;7;	0;0;0;0;0;0;	148cm	75/56/77	432727	433624	5/15	433623	433617	6	0	1120	0	1	022	-150	0	0	0	0
452	1452	1	0	435013	435014;435015;435016;435017;435018;	0;0;0;0;0;	0;0;0;0;0;	147cm	74/55/76	432727	433616	8/18	433615	435014	7	2	3	0	1	0	-150	0	0	0	0
453	1453	5	0	433613	432611;432612;432613;432614;432615;	0;0;0;0;0;	0;0;0;0;0;	-	-	82466	432616	-	432617	433614	11	3	4016	0	1	0	-150	0	0	0	0
454	1454	5	0	433627	433628;433629;433630;433631;433632;	0;0;0;0;0;	0;0;0;0;0;	-	-	82466	432616	-	432617	433628	7	3	4017	0	1	0	-150	0	0	0	0
455	1455	1	0	433633	433634;433635;433636;433637;433638;	0;0;0;0;0;	0;0;0;0;0;	163cm	84/59/87	205001	433666	12/7	433665	433638	7	2	1	0	1	0	-150	0	0	0	0
456	1456	2	0	433670	433671;433672;433673;433674;433675;	1;2;3;4;5;	0;0;0;0;0;	166cm	84/58/86	433726	433724	4/1	433725	433671	3	0	1051	0	1	040	-150	0	0	0	0
457	1457	2	0	433676	433677;433678;433679;433680;433681;	1;2;3;4;5;	0;0;0;0;0;	162cm	86/62/85	205023	433721	5/15	433897	433681	1	0	1013	0	1	040	-150	0	0	0	0
458	1458	2	0	433682	433683;433684;433685;433686;433687;	0;0;0;0;0;	0;0;0;0;0;	165cm	86/57/89	432397	433722	9/15	433825	433685	7	2	1092	0	1	0	-150	0	0	0	0
459	1459	2	0	433688	433689;433690;433691;433692;433693;	0;0;0;0;0;	0;0;0;0;0;	122cm	70/49/71	81402	433723	2/19	433868	433689	7	2	1024	0	1	0	-150	0	0	0	0
460	1460	4	99	433694	433005;433006;433007;433008;433009;	0;0;0;0;0;	0;0;0;0;0;	165cm	89/62/90	432799	83021	-	83022	433695	11	2	3012	0	0	002	-150	0	0	0	0
461	1461	4	99	434075	434075;434076;434077;434078;434079;	0;0;0;0;0;	0;0;0;0;0;	170cm	95/72/86	434232	434233	-	434234	434076	7	2	3005	0	1	0	-150	0	0	0	0
462	1462	4	99	434543	434075;434076;434077;434078;434079;	0;0;0;0;0;	0;0;0;0;0;	140cm	68/52/65	434564	434565	-	434566	434544	7	2	3009	0	1	0	-150	0	0	0	0
463	1463	2	99	433795	433801;433802;433803;433804;433805;433806;	3;5;2;4;1;3;	0;0;0;0;0;0;	162cm	88/53/89	433807	433808	5/3	433809	433801	11	0	1125	0	1	003	-150	0	0	0	0
464	1464	1	0	433764	433765;433766;433767;433768;433769;	0;0;0;0;0;	0;0;0;0;0;	153cm	75/55/76	432618	433788	7/26	433789	433765	7	2	16	0	1	0	-150	0	0	0	0
465	1465	5	0	433770	433771;433772;433773;433774;	0;0;0;0;	0;0;0;0;	-	-	82466	82466	-	82466	433774	11	3	4018	0	1	0	-150	0	0	0	0
466	1466	5	0	433776	433777;433778;433779;433780;433781;	0;0;0;0;0;	0;0;0;0;0;	153cm	75/55/76	432618	433790	7/26	433791	433777	11	3	4019	0	1	0	-150	0	0	0	0
467	1467	2	99	433714	433727;433728;433729;433730;433731;	1;2;3;4;5;	0;0;0;0;0;	156cm	77/49/73 	433732	433734	8/13	433733	433727	8	0	1121	0	1	023	-150	0	0	0	0
468	1468	2	99	433715	433744;433745;433746;433747;433748;433749;	1;2;2;3;4;1;	0;0;0;0;0;0;	163cm	82/54/86	81709	433750	7/13	433751	433745	8	0	1122	0	1	001	-150	0	0	0	0
469	1469	1	0	433841	433842;433843;433844;433845;433846;	0;0;0;0;0;	0;0;0;0;0;	-	-	82579	433869	7/22	433871	433846	7	2	107	0	1	040	-150	0	0	0	0
470	1470	1	0	433847	433848;433849;433850;433851;433852;	0;0;0;0;0;	0;0;0;0;0;	132cm	-	82593	433870	-	433872	433848	7	2	108	0	1	040	-150	0	0	0	0
471	1471	2	99	433883	434318;434319;434320;434321;434322;434323;	1;2;3;4;5;3;	0;0;0;0;0;0;	172cm	92/59/94	82800	434324	-	433615	434320	7	0	1129	0	1	018	-150	0	0	0	0
472	1472	5	0	433884	433628;433629;433630;433631;433632;	0;0;0;0;0;	0;0;0;0;0;	-	-	82466	432616	-	432617	433885	7	3	4021	0	1	0	-150	0	0	0	0
473	1473	2	0	433890	434215;434216;434217;434218;434219;	1;1;2;4;5;	0;0;0;0;0;	145cm	70/58/73	434220	434221	-	434222	434217	11	0	1075	0	1	107	-150	0	0	0	0
474	1474	2	99	433853	434066;434067;434068;434069;434070;434071;	1;2;3;4;5;5;	0;0;0;0;0;0;	144cm	-	434073	434074	-	434072	434066	6	0	1126	0	1	022	-150	0	0	0	0
475	1475	2	99	433716	433735;433736;433737;433738;433739;433740;	1;1;3;4;2;2;	0;0;0;0;0;0;	155cm	75/53/78	433741	433742	4/21	433743	433735	8	0	1123	0	1	022	-150	0	0	0	0
476	1476	1	0	433782	433783;433784;433785;433786;433787;	0;0;0;0;0;	0;0;0;0;0;	153cm	75/55/76	432618	433792	7/26	433793	433783	7	2	16	0	1	0	-150	0	0	0	0
477	1477	2	99	433854	434980;434981;434982;434983;434984;434985;	1;2;3;4;5;4;	0;0;0;0;0;0;	671cm	1/2/3	434986	434988	13/32	434987	434981	7	0	1127	0	1	027	-150	0	0	0	0
478	1478	2	99	433717	433752;433753;433754;433755;433756;433757;	1;2;3;4;5;1;	0;0;0;0;0;0;	157cm	83/54/85	82466	433758	-	433759	433753	8	0	1124	0	1	022	-150	0	0	0	0
479	1479	1	99	433891	434153;434154;434155;434156;434157;	0;0;0;0;0;	0;0;0;0;0;	149cm	74/56/78	205026	434163	10/18	434164	434154	7	2	6	0	1	0	-150	0	0	0	0
480	1480	1	99	433892	434158;434159;434160;434161;434162;	0;0;0;0;0;	0;0;0;0;0;	148cm	75/57/75	205026	434192	9/9	434193	434158	7	2	7	0	1	0	-150	0	0	0	0
481	1481	5	0	433796	433777;433778;433779;433780;433781;	0;0;0;0;0;	0;0;0;0;0;	153cm	75/55/76	432618	433790	7/23	433791	433797	7	3	4020	0	1	0	-150	0	0	0	0
482	1482	2	99	433855	434206;434207;434208;434209;434210;434211;	1;1;2;3;4;5;	0;0;0;0;0;0;	151cm	80/60/82  	434212	434213	12/11	434214	434206	7	0	1128	0	1	002	-150	0	0	0	0
483	1483	6	99	433856	433857;433858;433859;433860;433861;	0;0;0;0;0;	0;0;0;0;0;	-	-	82466	433881	-	82466	433858	7	2	10609	0	1	012	-150	0	0	0	0
484	1484	6	99	433862	433863;433864;433866;433866;433867;	0;0;0;0;0;	0;0;0;0;0;	-	-	82466	433882	-	82466	433863	7	2	10610	0	1	012	-150	0	0	0	0
485	1485	1	0	433893	433570;433571;433572;433573;433574;	0;0;0;0;0;	0;0;0;0;0;	163cm	84/59/87	434291	434293	12/7	434292	433894	7	2	1	0	1	0	-150	0	0	0	0
486	1486	1	0	433900	433576;433577;433578;433579;433580;	0;0;0;0;0;	0;0;0;0;0;	173cm	89/62/90	434294	434296	4/13	434295	433901	7	2	2	0	1	0	-150	0	0	0	0
487	1487	1	99	433906	433570;433571;433572;433573;433574;	0;0;0;0;0;	0;0;0;0;0;	147cm	74/55/76	434304	434300	8/18	434301	433907	7	2	3	0	1	0	-150	0	0	0	0
488	1488	1	0	433912	433576;433577;433578;433579;433580;	0;0;0;0;0;	0;0;0;0;0;	145cm	70/58/73	434297	434299	3/28	434298	433913	7	2	5	0	1	0	-150	0	0	0	0
489	1489	1	99	433918	433919;433920;433921;433922;433923;	0;0;0;0;0;	0;0;0;0;0;	165cm	84/64/90	432991	434312	2/9	434315	433919	7	2	10	0	1	0	-150	0	0	0	0
490	1490	1	99	433924	433925;433926;433927;433928;433929;	0;0;0;0;0;	0;0;0;0;0;	149cm	74/56/78	205026	434313	10/18	434316	433929	7	2	6	0	1	0	-150	0	0	0	0
491	1491	1	99	433930	433570;433571;433572;433573;433574;	0;0;0;0;0;	0;0;0;0;0;	156cm	82/54/84 	434305	434302	5/2	434303	433932	7	2	11	0	1	0	-150	0	0	0	0
492	1492	1	99	433936	433937;433938;433939;433940;433941;	0;0;0;0;0;	0;0;0;0;0;	145cm	73/54/77	82775	434314	6/23	434317	433941	7	2	12	0	1	0	-150	0	0	0	0
493	1493	2	0	433942	433943;433944;433945;433946;433947;	0;0;0;0;0;	0;0;0;0;0;	151cm	82/59/80	434166	434165	3/12	434167	433943	9	2	1043	0	1	0	-150	0	0	0	0
494	1494	2	0	433948	433949;433950;433951;433952;433953;	0;0;0;0;0;	0;0;0;0;0;	161cm	85/62/87	434170	434168	6/16	434169	433949	6	2	1044	0	1	0	-150	0	0	0	0
495	1495	2	0	433954	433955;433956;433957;433958;433959;	0;0;0;0;0;	0;0;0;0;0;	122cm	70/49/71	434172	434171	2/19	434173	433955	7	2	1024	0	1	0	-150	0	0	0	0
496	1496	2	0	433960	433961;433962;433963;433964;433965;	0;0;0;0;0;	0;0;0;0;0;	152cm	81/60/83	434175	434174	5/4	434176	433961	6	2	1030	0	1	0	-150	0	0	0	0
497	1497	2	0	433966	433967;433968;433969;433970;433971;	0;0;0;0;0;	0;0;0;0;0;	167cm	89/58/91	434178	434177	3/3	434179	433967	9	2	1025	0	1	0	-150	0	0	0	0
498	1498	2	0	433972	433973;433974;433975;433976;433977;	0;0;0;0;0;	0;0;0;0;0;	162cm	79/63/82	434181	434180	12/25	434182	433973	1	2	1032	0	1	0	-150	0	0	0	0
499	1499	2	99	433978	433979;433980;433981;433982;433983;434118;434119;434120;434121;434122	0;0;0;0;0;0;0;0;0;0;	0;0;0;0;0;0;0;0;0;0;	151cm	82/59/80	434166	434194	3/12	434200	433980	9	2	1043	0	1	0	-150	0	0	0	0
500	1500	2	99	433984	433979;433980;433981;433982;433983;434118;434119;434120;434121;434122	0;0;0;0;0;0;0;0;0;0;	0;0;0;0;0;0;0;0;0;0;	161cm	85/62/87	434170	434195	6/16	434201	433985	6	2	1044	0	1	0	-150	0	0	0	0
501	1501	2	99	433990	433979;433980;433981;433982;433983;434118;434119;434120;434121;434122	0;0;0;0;0;0;0;0;0;0;	0;0;0;0;0;0;0;0;0;0;	122cm	70/49/71	434172	434196	2/19	434202	433991	7	2	1024	0	1	0	-150	0	0	0	0
502	1502	2	99	433996	433979;433980;433981;433982;433983;434118;434119;434120;434121;434122	0;0;0;0;0;0;0;0;0;0;	0;0;0;0;0;0;0;0;0;0;	152cm	81/60/83	434175	434197	5/4	434203	433999	6	2	1030	0	1	0	-150	0	0	0	0
503	1503	2	99	434002	433979;433980;433981;433982;433983;434118;434119;434120;434121;434122	0;0;0;0;0;0;0;0;0;0;	0;0;0;0;0;0;0;0;0;0;	167cm	89/58/91	434178	434198	3/3	434204	434003	9	2	1025	0	1	0	-150	0	0	0	0
504	1504	2	99	434008	433979;433980;433981;433982;433983;434118;434119;434120;434121;434122	0;0;0;0;0;0;0;0;0;0;	0;0;0;0;0;0;0;0;0;0;	162cm	79/63/82	434181	434199	12/25	434205	434009	1	2	1032	0	1	0	-150	0	0	0	0
505	1505	5	0	434014	434015;434016;434017;434018;434019;	0;0;0;0;0;	0;0;0;0;0;	168cm	92/61/92	433015	82466	3/1	82466	434017	7	3	4022	0	1	0	-150	0	0	0	0
506	1506	1	0	434235	434153;434154;434155;434156;434157;	0;0;0;0;0;	0;0;0;0;0;	149cm	74/56/78	205026	434384	10/18	434385	434236	7	2	6	0	1	021	-150	0	0	0	0
507	1507	5	0	434081	434082;434083;434084;434085;434086;	0;0;0;0;0;	0;0;0;0;0;	148cm	75/57/75	205026	433606	9/9	433603	434082	7	3	4023	0	1	0	-150	0	0	0	0
508	1508	5	0	434241	434015;434016;434017;434018;434019;	0;0;0;0;0;	0;0;0;0;0;	-	-	82466	434402	-	82466	434242	7	3	4025	0	1	0	-150	0	0	0	0
509	1509	2	0	434247	432790;432791;432792;432793;432794;432795;	0;2;5;1;4;3;	0;0;0;0;0;0;	164cm	88/53/89	432799	434289	12/12	432800	434248	11	2	1099	0	1	0	-150	0	0	2	0
510	1510	2	0	434253	434502;434503;434504;434505;434506;434507;	1;2;3;4;5;6;	0;0;0;0;0;0;	166cm	86/59/88	81358	434290	4/14	434508	434502	11	0	1084	0	1	045	-150	0	0	0	0
511	1511	2	99	434380	434450;434451;434452;434453;434454;434455;	1;1;2;3;4;5;	0;0;0;0;0;0;	152cm	82/61/82   	434456	434457	12/8	434458	434450	7	0	1136	0	1	045	-150	0	0	0	0
512	1512	2	99	434381	434392;434393;434394;434395;434396;434397;	1;1;1;3;2;4;	0;0;0;0;0;0;	168cm	96/71/85	434398	434399	-	434400	434392	11	0	1137	0	1	107	-150	0	0	0	0
513	1513	2	99	434382	434459;434460;434461;434462;434463;434464;	1;1;1;3;4;5;	0;0;0;0;0;0;	153cm	82/61/82    	434465	434466	10/27	434467	434459	11	0	1138	0	1	022	-150	0	0	0	0
514	1514	1	99	434259	433564;433565;433566;433567;433568;	0;0;0;0;0;	0;0;0;0;0;	147cm	74/55/76	432727	434533	8/18	434532	434260	7	2	3	0	1	0	-150	0	0	0	0
515	1515	1	0	434265	434266;434267;434268;434269;434270;	0;0;0;0;0;	0;0;0;0;0;	159cm	86/56/88	81709	434499	12/24	434498	434266	7	2	8	0	1	0	-150	0	0	0	0
516	1516	1	0	434271	432611;432612;432613;432614;432615;	0;0;0;0;0;	0;0;0;0;0;	151cm	73/55/75	81961	434511	1/8	434510	434509	7	3	9	0	1	0	-150	0	0	0	0
517	1517	5	0	434113	433777;433778;433779;433780;433781;	0;0;0;0;0;	0;0;0;0;0;	150cm	79/54/77	434529	434531	7/6	434530	434114	7	3	4024	0	1	0	-150	0	0	0	0
518	1518	2	0	434020	434021;434022;434023;434024;434025;	0;0;0;0;0;	0;0;0;0;0;	151cm	82/59/80	434166	434183	3/12	434167	434021	9	2	1043	0	1	0	-150	0	0	0	0
519	1519	2	0	434026	434027;434028;434029;434030;434031;	0;0;0;0;0;	0;0;0;0;0;	161cm	85/62/87	434170	434184	6/16	434169	434027	6	2	1044	0	1	0	-150	0	0	0	0
520	1520	2	0	434032	434033;434034;434035;434036;434037;	0;0;0;0;0;	0;0;0;0;0;	122cm	70/49/71	434172	434185	2/19	434173	434033	7	2	1024	0	1	0	-150	0	0	0	0
521	1521	2	0	434038	434039;434040;434041;434042;434043;	0;0;0;0;0;	0;0;0;0;0;	152cm	81/60/83	434175	434186	5/4	434176	434039	6	2	1030	0	1	0	-150	0	0	0	0
522	1522	2	0	434044	434045;434046;434047;434048;434049;	0;0;0;0;0;	0;0;0;0;0;	167cm	89/58/91	434178	434187	3/3	434179	434045	9	2	1025	0	1	0	-150	0	0	0	0
523	1523	2	0	434050	434051;434052;434053;434054;434055;	0;0;0;0;0;	0;0;0;0;0;	162cm	79/63/82	434181	434188	12/25	434182	434051	1	2	1032	0	1	0	-150	0	0	0	0
524	1524	2	0	433879	434099;434100;434101;434102;434103;	1;1;3;4;2;	0;0;0;0;0;	157cm	73/53/70	82027	434104	4/5	434105	434100	7	0	1045	0	1	107	-150	0	0	0	0
525	1525	2	0	433880	434106;434107;434108;434109;434110;	1;1;2;3;4;	0;0;0;0;0;	151cm	69/53/70	82036	434111	6/24	434112	434106	8	0	1046	0	1	107	-150	0	0	0	0
526	1526	2	99	434087	434326;434327;434328;434329;434330;434331;	1;2;3;4;5;2;	0;0;0;0;0;0;	160cm	60/47/57	434332	434334	7/29	434333	434326	8	0	1134	0	1	026	-150	0	0	0	0
527	1527	1	0	434468	434469;434470;434471;434472;434473;	0;0;0;0;0;	0;0;0;0;0;	150cm	79/54/77	434529	434531	7/6	434530	434469	1	2	17	0	1	0	-150	0	0	0	0
528	1528	5	0	434356	434015;434016;434017;434018;434019;	0;0;0;0;0;	0;0;0;0;0;	149cm	74/56/78	205026	434535	10/18	434534	434357	7	3	6	0	1	0	-150	0	0	0	0
529	1529	5	0	434567	434568;434569;434570;434571;434572;	0;0;0;0;0;	0;0;0;0;0;	150cm	79/54/77	434529	434531	7/6	434530	434568	1	3	17	0	1	0	-150	0	0	0	0
530	1530	1	0	434549	434550;434551;434552;434553;434554;	1;3;4;5;6;	0;0;0;0;0;0;	150cm	79/54/77	434529	439290	7/6	439289	434550	7	0	17	0	1	023	-150	0	0	0	0
531	1531	2	0	434065	434223;434224;434225;434226;434227;	1;1;2;5;4;	0;0;0;0;0;	168cm	88/61/84	434228	434229	4/10	434230	434223	3	0	1065	0	1	107	-150	0	0	0	0
532	1532	2	99	434056	434057;434058;434059;434060;434061;	0;0;0;0;0;	0;0;0;0;0;	145cm	75/55/74	432811	434063	11/15	434062	434057	7	0	1130	0	1	023	-150	0	0	0	0
533	1533	1	0	434362	434363;434364;434365;434366;434367;	1;2;3;2;1;1;	0;0;0;0;0;0;	145cm	70/58/73	205034	434689	3/28	434688	434363	7	2	5	0	1	0	-150	0	0	0	0
534	1534	2	99	434403	434591;434592;434593;434594;434595;434596;	1;2;3;4;3;1;	0;0;0;0;0;0;	165cm	64/47/57	434598	434599	-	434597	434591	7	0	1139	0	1	026	-150	0	0	0	0
535	1535	2	99	434093	434344;434345;434346;434347;434348;434349;	1;2;3;4;2;1;	0;0;0;0;0;0;	178cm	99/67/102	434350	434352	6/14	434351	434344	8	0	1135	0	1	005	-150	0	0	0	0
536	1536	1	0	434386	432651;432652;432653;432654;432655;	0;0;0;0;0;	0;0;0;0;0;	166cm	90/58/91	81783	434401	8/17	81784	434752	7	2	101	0	1	023	-150	0	0	0	0
537	1537	3	0	434306	204137;204138;204139;204140;204141;204142;	0;0;0;0;0;0;	0;0;0;0;0;0;	??	??/??/??	434335	434337	7/22	434336	434307	7	2	2001	0	1	0	-150	0	0	0	0
538	1538	2	99	83169	83161;83162;83163;83164;83165;83166;	1;2;4;4;3;2;	0;0;0;0;0;0;	157cm	78/58/82	81864	83168	-	83167	83165	11	0	1140	0	1	033	-150	0	0	0	0
539	1539	2	99	434415	434416;434417;434418;434419;434420;82995;	1;1;2;2;3;5;	0;0;0;0;0;0;	160cm	75/52/79	82996	82997	3/20	82998	434416	11	0	1141	0	1	107	-150	0	0	0	0
541	1541	1	0	434439	434440;434441;434442;434443;434444;	1;2;3;2;1;1;	0;0;0;0;0;0;	176cm	92/65/94	434685	434687	12/25	434686	434440	7	2	102	0	1	0	-150	0	0	0	0
542	1542	1	0	291899	295025;295025;295025;295025;295025;295025;	0;0;0;0;0;0;	0;0;0;0;0;0;	150cm	79/54/77	434529	434615	7/6	434530	434616	7	1	17	0	1	0	-150	0	0	0	0
543	1543	5	0	434445	433777;433778;433779;433780;433781;	0;0;0;0;0;	0;0;0;0;0;	166cm	90/58/91	81783	434446	8/17	434446	434446	7	3	4027	0	1	0	-150	0	0	0	4
544	1544	4	99	84249	434075;434076;434077;434078;434079;	0;0;0;0;0;	0;0;0;0;0;	152cm	68/52/65	432098	84257	-	84256	84255	7	2	3007	0	1	0	-150	0	0	0	0
545	1545	1	0	434277	433564;433565;433566;433567;433568;	0;0;0;0;0;	0;0;0;0;0;	-	-	82466	434525	9/9	434526	434278	7	2	7	0	1	0	-150	0	0	0	0
546	1546	1	0	434283	433564;433565;433566;433567;433568;	0;0;0;0;0;	0;0;0;0;0;	-	-	82466	434527	12/7	434528	434284	7	2	1	0	1	0	-150	0	0	0	0
